subscription_id,user_id,plan_type,monthly_revenue,tenure_months,is_churned,internet_service,total_revenue
telco_5779,5779,Month-to-month,20.3,1,0,No,20.3
telco_5780,5780,One year,95.55,39,1,Fiber optic,3692.85
telco_5781,5781,One year,20.2,53,0,No,1068.15
telco_5782,5782,Month-to-month,89.2,27,0,Fiber optic,2383.6
telco_5783,5783,Month-to-month,69.65,1,1,Fiber optic,69.65
telco_5784,5784,Month-to-month,89.3,1,1,Fiber optic,89.3
telco_5785,5785,Month-to-month,74.8,18,0,Fiber optic,1438.05
telco_5786,5786,Two year,20.2,46,0,No,917.45
telco_5787,5787,Two year,84.4,72,0,DSL,6096.45
telco_5788,5788,Month-to-month,87.55,36,1,Fiber optic,3078.1
telco_5789,5789,Month-to-month,25.15,4,0,DSL,99.95
telco_5790,5790,Two year,19.8,25,0,No,475.2
telco_5791,5791,Month-to-month,50.85,40,0,DSL,2036.55
telco_5792,5792,Month-to-month,102.4,63,0,Fiber optic,6444.05
telco_5793,5793,Month-to-month,96.3,15,1,Fiber optic,1426.75
telco_5794,5794,Month-to-month,55.5,14,0,DSL,767.55
telco_5795,5795,Two year,109.75,72,0,Fiber optic,7932.5
telco_5796,5796,Month-to-month,106.4,39,0,Fiber optic,4040.65
telco_5797,5797,Two year,60.0,47,0,DSL,2768.65
telco_5798,5798,Month-to-month,88.8,19,0,Fiber optic,1672.35
telco_5799,5799,Month-to-month,85.2,5,1,Fiber optic,474.8
telco_5800,5800,Month-to-month,35.1,13,1,DSL,446.1
telco_5801,5801,Month-to-month,80.05,17,0,Fiber optic,1345.65
telco_5802,5802,Month-to-month,75.55,34,0,Fiber optic,2425.4
telco_5803,5803,Month-to-month,49.55,42,0,DSL,2077.95
telco_5804,5804,Month-to-month,81.3,5,1,Fiber optic,416.3
telco_5805,5805,Two year,23.9,71,0,No,1663.5
telco_5806,5806,Month-to-month,66.4,19,0,DSL,1286.05
telco_5807,5807,Month-to-month,19.6,2,1,No,35.85
telco_5808,5808,Two year,18.8,57,0,No,1094.35
telco_5809,5809,Two year,108.4,72,0,Fiber optic,7719.5
telco_5810,5810,Month-to-month,85.95,6,0,Fiber optic,514.6
telco_5811,5811,Month-to-month,85.45,17,1,Fiber optic,1451.6
telco_5812,5812,Two year,80.9,61,0,DSL,4932.5
telco_5813,5813,Month-to-month,71.0,1,1,Fiber optic,71.0
telco_5814,5814,Two year,111.8,48,0,Fiber optic,5443.65
telco_5815,5815,Month-to-month,20.6,16,0,No,330.25
telco_5816,5816,Month-to-month,85.05,9,1,Fiber optic,746.5
telco_5817,5817,Month-to-month,44.6,3,0,DSL,122.7
telco_5818,5818,Month-to-month,44.4,1,1,DSL,44.4
telco_5819,5819,Two year,105.1,65,0,Fiber optic,6631.85
telco_5820,5820,Two year,115.15,70,0,Fiber optic,8250.0
telco_5821,5821,One year,59.8,60,0,DSL,3561.15
telco_5822,5822,One year,26.3,69,0,No,1763.55
telco_5823,5823,Month-to-month,70.55,35,0,Fiber optic,2419.0
telco_5824,5824,Month-to-month,20.05,22,0,No,470.2
telco_5825,5825,Two year,79.85,66,0,DSL,5234.95
telco_5826,5826,Month-to-month,70.3,1,1,Fiber optic,70.3
telco_5827,5827,Month-to-month,79.35,1,1,Fiber optic,79.35
telco_5828,5828,Month-to-month,90.05,34,0,Fiber optic,3097.0
telco_5829,5829,Two year,24.45,72,0,No,1709.1
telco_5830,5830,One year,59.95,31,0,DSL,1848.8
telco_5831,5831,One year,25.35,30,0,No,723.3
telco_5832,5832,Month-to-month,90.8,9,1,Fiber optic,809.75
telco_5833,5833,Month-to-month,70.45,20,1,Fiber optic,1470.95
telco_5834,5834,Month-to-month,34.3,19,0,DSL,577.15
telco_5835,5835,Month-to-month,105.05,65,0,Fiber optic,6914.95
telco_5836,5836,Two year,19.3,30,0,No,602.9
telco_5837,5837,One year,19.15,6,0,No,124.4
telco_5838,5838,Month-to-month,51.4,2,0,DSL,96.8
telco_5839,5839,Month-to-month,71.85,53,0,DSL,3827.9
telco_5840,5840,Month-to-month,75.4,7,0,Fiber optic,533.05
telco_5841,5841,One year,49.7,61,0,DSL,2961.4
telco_5842,5842,One year,45.25,70,1,DSL,3264.45
telco_5843,5843,Month-to-month,78.75,13,0,DSL,995.35
telco_5844,5844,One year,81.6,35,0,Fiber optic,2815.25
telco_5845,5845,Month-to-month,70.4,2,0,Fiber optic,154.8
telco_5846,5846,Month-to-month,75.8,3,1,Fiber optic,246.3
telco_5847,5847,Month-to-month,76.1,3,0,Fiber optic,257.6
telco_5848,5848,One year,94.0,62,0,Fiber optic,5757.2
telco_5849,5849,Two year,103.95,72,0,Fiber optic,7517.7
telco_5850,5850,Two year,19.95,63,0,No,1234.8
telco_5851,5851,Month-to-month,71.3,20,1,Fiber optic,1389.2
telco_5852,5852,One year,110.8,35,0,Fiber optic,3836.3
telco_5853,5853,Month-to-month,69.1,21,1,Fiber optic,1474.75
telco_5854,5854,One year,96.1,62,0,Fiber optic,6001.45
telco_5855,5855,Month-to-month,48.8,15,0,DSL,720.1
telco_5856,5856,Month-to-month,50.55,55,0,DSL,2832.75
telco_5857,5857,Month-to-month,44.65,11,0,DSL,472.25
telco_5858,5858,Month-to-month,88.25,17,1,Fiber optic,1460.65
telco_5859,5859,One year,19.45,61,0,No,1336.35
telco_5860,5860,Two year,89.3,71,0,DSL,6388.65
telco_5861,5861,Month-to-month,70.0,2,1,Fiber optic,153.05
telco_5862,5862,Two year,19.25,35,0,No,677.9
telco_5863,5863,Month-to-month,70.5,17,0,Fiber optic,1165.6
telco_5864,5864,Month-to-month,97.35,21,1,Fiber optic,2119.5
telco_5865,5865,Two year,19.65,47,0,No,921.55
telco_5866,5866,Month-to-month,20.85,3,0,No,72.0
telco_5867,5867,Month-to-month,19.65,3,0,No,68.35
telco_5868,5868,Two year,19.35,44,0,No,847.25
telco_5869,5869,Month-to-month,44.0,1,0,DSL,44.0
telco_5870,5870,One year,94.4,44,0,Fiber optic,4295.35
telco_5871,5871,Month-to-month,25.9,5,1,No,135.0
telco_5872,5872,Month-to-month,55.65,24,1,DSL,1400.55
telco_5873,5873,Month-to-month,69.65,1,1,Fiber optic,69.65
telco_5874,5874,Month-to-month,75.4,18,0,Fiber optic,1380.4
telco_5875,5875,Month-to-month,100.6,10,1,Fiber optic,1060.2
telco_5876,5876,Two year,71.0,65,0,DSL,4386.2
telco_5877,5877,Month-to-month,86.0,1,1,Fiber optic,86.0
telco_5878,5878,One year,106.95,53,1,Fiber optic,5785.5
telco_5879,5879,One year,21.2,3,0,No,52.05
telco_5880,5880,Two year,61.05,33,0,DSL,2018.4
telco_5881,5881,Month-to-month,29.6,3,1,DSL,79.45
telco_5882,5882,One year,79.95,34,0,DSL,2727.3
telco_5883,5883,Two year,19.7,14,0,No,263.65
telco_5884,5884,Month-to-month,20.3,13,0,No,275.4
telco_5885,5885,One year,59.9,46,1,DSL,2816.65
telco_5886,5886,One year,24.35,23,0,No,538.5
telco_5887,5887,Two year,19.75,47,0,No,948.9
telco_5888,5888,Month-to-month,50.3,17,0,DSL,846.8
telco_5889,5889,Month-to-month,95.6,49,1,Fiber optic,4783.5
telco_5890,5890,Month-to-month,50.25,59,0,DSL,2997.45
telco_5891,5891,Two year,85.35,69,0,DSL,5897.4
telco_5892,5892,One year,41.6,11,1,DSL,470.6
telco_5893,5893,Month-to-month,51.65,10,0,DSL,524.5
telco_5894,5894,Two year,24.0,12,0,No,269.65
telco_5895,5895,Month-to-month,100.85,45,1,Fiber optic,4740.0
telco_5896,5896,Month-to-month,59.85,39,0,DSL,2341.5
telco_5897,5897,Two year,25.45,71,0,No,1789.65
telco_5898,5898,Two year,23.9,71,0,No,1626.4
telco_5899,5899,One year,24.15,33,0,No,800.3
telco_5900,5900,Month-to-month,75.7,67,0,Fiber optic,5060.85
telco_5901,5901,Month-to-month,40.2,37,1,DSL,1448.8
telco_5902,5902,Month-to-month,84.5,49,1,Fiber optic,4254.85
telco_5903,5903,Month-to-month,50.85,9,0,DSL,466.6
telco_5904,5904,Two year,91.6,52,0,Fiber optic,4627.8
telco_5905,5905,One year,98.9,70,0,Fiber optic,6838.6
telco_5906,5906,Month-to-month,85.0,1,0,Fiber optic,85.0
telco_5907,5907,Month-to-month,78.95,14,1,Fiber optic,1101.85
telco_5908,5908,Month-to-month,44.3,1,0,DSL,44.3
telco_5909,5909,Month-to-month,20.2,1,1,No,20.2
telco_5910,5910,One year,80.2,52,0,Fiber optic,4297.6
telco_5911,5911,Month-to-month,60.9,6,0,DSL,414.1
telco_5912,5912,Month-to-month,34.2,7,0,DSL,256.6
telco_5913,5913,Month-to-month,85.2,47,1,Fiber optic,3969.35
telco_5914,5914,One year,87.15,26,0,Fiber optic,2274.1
telco_5915,5915,Month-to-month,54.3,25,0,DSL,1296.8
telco_5916,5916,Two year,19.1,69,0,No,1268.85
telco_5917,5917,Two year,112.75,72,0,Fiber optic,8192.6
telco_5918,5918,Month-to-month,19.95,4,0,No,59.25
telco_5919,5919,Two year,19.5,59,0,No,1147.85
telco_5920,5920,Two year,65.55,67,0,DSL,4361.55
telco_5921,5921,Month-to-month,78.8,26,0,Fiber optic,2006.1
telco_5922,5922,One year,78.2,27,0,DSL,2078.95
telco_5923,5923,Two year,105.25,72,0,Fiber optic,7609.75
telco_5924,5924,Month-to-month,89.25,6,0,Fiber optic,487.05
telco_5925,5925,Two year,20.65,62,0,No,1218.45
telco_5926,5926,One year,68.7,20,0,DSL,1416.2
telco_5927,5927,Month-to-month,78.65,6,0,DSL,483.3
telco_5928,5928,Two year,24.75,51,0,No,1234.6
telco_5929,5929,Two year,19.75,61,0,No,1311.6
telco_5930,5930,Month-to-month,89.1,62,0,Fiber optic,5618.3
telco_5931,5931,Two year,84.7,72,0,Fiber optic,6185.15
telco_5932,5932,Month-to-month,98.0,13,1,Fiber optic,1237.85
telco_5933,5933,Month-to-month,94.45,5,1,Fiber optic,498.1
telco_5934,5934,Month-to-month,105.0,3,1,Fiber optic,294.45
telco_5935,5935,Month-to-month,93.85,26,1,Fiber optic,2381.55
telco_5936,5936,Month-to-month,59.9,13,0,DSL,788.35
telco_5937,5937,Two year,19.95,38,0,No,756.4
telco_5938,5938,Month-to-month,84.0,8,1,Fiber optic,613.4
telco_5939,5939,Month-to-month,108.9,34,0,Fiber optic,3625.2
telco_5940,5940,Month-to-month,33.6,18,0,DSL,550.35
telco_5941,5941,One year,85.85,56,0,Fiber optic,4793.8
telco_5942,5942,Month-to-month,34.85,36,0,DSL,1267.2
telco_5943,5943,Month-to-month,48.75,9,1,DSL,442.2
telco_5944,5944,Month-to-month,84.85,1,1,Fiber optic,84.85
telco_5945,5945,Month-to-month,56.65,12,1,DSL,654.85
telco_5946,5946,Month-to-month,95.3,57,0,Fiber optic,5567.45
telco_5947,5947,One year,73.9,42,1,DSL,3160.55
telco_5948,5948,Two year,24.5,33,1,No,740.3
telco_5949,5949,Two year,84.6,70,0,Fiber optic,5706.2
telco_5950,5950,Month-to-month,44.95,68,0,DSL,3085.35
telco_5951,5951,Month-to-month,24.7,1,0,DSL,24.7
telco_5952,5952,Month-to-month,100.3,37,0,Fiber optic,3541.4
telco_5953,5953,Month-to-month,25.45,4,0,No,84.2
telco_5954,5954,Month-to-month,50.7,1,0,DSL,50.7
telco_5955,5955,Month-to-month,55.0,20,0,DSL,1165.55
telco_5956,5956,Two year,68.4,72,0,DSL,4855.35
telco_5957,5957,Month-to-month,89.9,31,1,Fiber optic,2806.9
telco_5958,5958,Month-to-month,78.55,18,1,Fiber optic,1422.65
telco_5959,5959,Month-to-month,55.05,11,0,DSL,608.15
telco_5960,5960,Two year,19.8,33,0,No,641.35
telco_5961,5961,One year,84.45,62,0,Fiber optic,4959.15
telco_5962,5962,Month-to-month,35.9,1,0,DSL,35.9
telco_5963,5963,Month-to-month,80.75,16,0,Fiber optic,1321.3
telco_5964,5964,One year,78.65,22,0,DSL,1663.75
telco_5965,5965,Month-to-month,61.75,49,0,DSL,3024.15
telco_5966,5966,One year,63.7,36,0,DSL,2188.5
telco_5967,5967,Month-to-month,99.45,42,1,Fiber optic,4138.05
telco_5968,5968,Month-to-month,25.2,4,1,DSL,102.5
telco_5969,5969,One year,74.05,12,1,DSL,872.65
telco_5970,5970,Month-to-month,87.6,31,0,Fiber optic,2724.25
telco_5971,5971,Month-to-month,89.15,5,0,Fiber optic,413.25
telco_5972,5972,Two year,20.0,66,0,No,1374.2
telco_5973,5973,Month-to-month,55.0,15,1,DSL,757.1
telco_5974,5974,Two year,104.4,64,0,Fiber optic,6692.65
telco_5975,5975,Month-to-month,20.05,10,0,No,218.5
telco_5976,5976,Month-to-month,89.75,7,1,Fiber optic,608.8
telco_5977,5977,Month-to-month,34.3,29,0,DSL,1004.75
telco_5978,5978,Two year,20.65,57,0,No,1125.6
telco_5979,5979,Month-to-month,84.25,46,0,Fiber optic,3847.6
telco_5980,5980,Two year,19.65,53,0,No,978.0
telco_5981,5981,One year,79.85,17,0,DSL,1387.35
telco_5982,5982,Two year,20.2,38,0,No,746.05
telco_5983,5983,One year,19.8,15,0,No,304.6
telco_5984,5984,Month-to-month,50.35,22,0,DSL,1098.85
telco_5985,5985,Month-to-month,85.15,14,1,Fiber optic,1139.2
telco_5986,5986,One year,74.6,57,0,DSL,4368.95
telco_5987,5987,Month-to-month,79.15,11,0,Fiber optic,827.7
telco_5988,5988,Two year,20.35,1,0,No,20.35
telco_5989,5989,Two year,21.05,12,0,No,262.05
telco_5990,5990,Month-to-month,94.6,3,1,Fiber optic,279.55
telco_5991,5991,Month-to-month,94.7,36,0,Fiber optic,3512.5
telco_5992,5992,Month-to-month,94.25,16,1,Fiber optic,1483.25
telco_5993,5993,One year,72.45,65,1,DSL,4653.85
telco_5994,5994,Month-to-month,74.95,2,0,Fiber optic,151.75
telco_5995,5995,Month-to-month,105.2,42,1,Fiber optic,4400.75
telco_5996,5996,Two year,111.95,72,0,Fiber optic,8033.1
telco_5997,5997,Two year,19.85,62,0,No,1253.65
telco_5998,5998,Month-to-month,89.75,6,0,Fiber optic,552.65
telco_5999,5999,Two year,20.05,48,0,No,1036.0
telco_6000,6000,Two year,108.95,35,0,Fiber optic,4025.5
telco_6001,6001,One year,19.65,52,0,No,928.4
telco_6002,6002,Month-to-month,24.9,1,0,DSL,24.9
telco_6003,6003,Month-to-month,82.85,6,1,Fiber optic,460.25
telco_6004,6004,Two year,93.2,71,0,DSL,6506.15
telco_6005,6005,One year,84.8,67,0,Fiber optic,5598.3
telco_6006,6006,One year,71.75,60,0,DSL,4374.55
telco_6007,6007,Month-to-month,30.35,23,0,DSL,678.75
telco_6008,6008,One year,54.85,39,0,DSL,2191.7
telco_6009,6009,One year,19.5,15,0,No,239.75
telco_6010,6010,Month-to-month,103.85,53,1,Fiber optic,5485.5
telco_6011,6011,Two year,24.2,24,0,No,609.05
telco_6012,6012,Month-to-month,19.35,37,0,No,683.75
telco_6013,6013,Month-to-month,83.6,5,1,Fiber optic,404.2
telco_6014,6014,One year,100.65,50,0,Fiber optic,5189.75
telco_6015,6015,One year,94.1,54,0,Fiber optic,5060.9
telco_6016,6016,Month-to-month,74.55,3,0,Fiber optic,233.65
telco_6017,6017,One year,108.45,68,1,Fiber optic,7176.55
telco_6018,6018,Month-to-month,56.15,5,0,DSL,291.45
telco_6019,6019,Two year,20.35,33,0,No,689.75
telco_6020,6020,One year,80.55,41,0,DSL,3263.9
telco_6021,6021,One year,61.25,34,0,DSL,1993.2
telco_6022,6022,Month-to-month,20.45,13,0,No,254.5
telco_6023,6023,Month-to-month,18.9,20,0,No,347.65
telco_6024,6024,Two year,19.6,51,0,No,967.9
telco_6025,6025,Month-to-month,91.5,3,1,Fiber optic,242.95
telco_6026,6026,Month-to-month,45.2,41,0,DSL,1841.9
telco_6027,6027,Month-to-month,19.45,13,0,No,232.1
telco_6028,6028,Two year,25.45,35,0,No,809.25
telco_6029,6029,Month-to-month,80.85,12,1,Fiber optic,866.45
telco_6030,6030,Month-to-month,94.9,4,0,Fiber optic,360.55
telco_6031,6031,Month-to-month,49.05,43,1,DSL,2076.2
telco_6032,6032,Month-to-month,29.3,12,0,DSL,355.9
telco_6033,6033,Month-to-month,105.3,68,1,Fiber optic,7299.65
telco_6034,6034,Month-to-month,88.95,25,1,Fiber optic,2291.2
telco_6035,6035,One year,20.25,7,0,No,129.15
telco_6036,6036,One year,110.85,66,1,Fiber optic,7491.75
telco_6037,6037,One year,110.5,53,0,Fiber optic,5835.5
telco_6038,6038,Month-to-month,109.4,63,0,Fiber optic,7031.45
telco_6039,6039,Two year,114.2,70,1,Fiber optic,7723.9
telco_6040,6040,Month-to-month,36.5,27,1,DSL,1032.0
telco_6041,6041,Month-to-month,70.75,1,1,Fiber optic,70.75
telco_6042,6042,Month-to-month,19.95,5,0,No,109.6
telco_6043,6043,One year,19.6,37,0,No,727.8
telco_6044,6044,Month-to-month,40.15,3,1,DSL,130.75
telco_6045,6045,Month-to-month,76.6,12,0,Fiber optic,893.0
telco_6046,6046,One year,19.6,38,0,No,763.1
telco_6047,6047,Month-to-month,85.3,9,0,Fiber optic,781.4
telco_6048,6048,Month-to-month,65.85,13,0,DSL,902.25
telco_6049,6049,Month-to-month,94.45,29,1,Fiber optic,2653.65
telco_6050,6050,Two year,20.05,47,0,No,1016.7
telco_6051,6051,Month-to-month,99.4,61,0,Fiber optic,5943.65
telco_6052,6052,Month-to-month,20.0,16,0,No,275.7
telco_6053,6053,Two year,78.45,41,0,DSL,3126.45
telco_6054,6054,Two year,25.1,43,0,No,1070.15
telco_6055,6055,Month-to-month,97.35,36,1,Fiber optic,3457.9
telco_6056,6056,Month-to-month,55.0,6,0,DSL,340.4
telco_6057,6057,One year,71.1,58,0,DSL,4299.2
telco_6058,6058,Month-to-month,61.55,19,0,DSL,1093.2
telco_6059,6059,Month-to-month,45.9,11,0,DSL,521.9
telco_6060,6060,One year,40.3,39,0,DSL,1630.4
telco_6061,6061,Month-to-month,87.1,8,0,Fiber optic,713.6
telco_6062,6062,Month-to-month,49.5,26,0,DSL,1265.65
telco_6063,6063,Month-to-month,73.8,53,0,Fiber optic,4003.85
telco_6064,6064,Two year,19.2,70,0,No,1401.4
telco_6065,6065,Month-to-month,45.3,1,1,DSL,45.3
telco_6066,6066,Two year,25.0,59,0,No,1510.5
telco_6067,6067,Month-to-month,94.95,2,1,Fiber optic,178.1
telco_6068,6068,One year,35.3,7,0,DSL,264.8
telco_6069,6069,Month-to-month,44.55,12,1,DSL,480.6
telco_6070,6070,One year,76.75,59,0,DSL,4541.9
telco_6071,6071,Two year,81.0,61,0,DSL,4976.15
telco_6072,6072,Two year,105.55,72,0,Fiber optic,7542.25
telco_6073,6073,Month-to-month,18.8,13,0,No,251.25
telco_6074,6074,One year,24.9,64,0,No,1595.5
telco_6075,6075,Month-to-month,23.45,1,1,DSL,23.45
telco_6076,6076,One year,64.9,10,0,DSL,685.55
telco_6077,6077,One year,61.35,65,0,DSL,3874.1
telco_6078,6078,Two year,113.95,62,0,Fiber optic,6891.4
telco_6079,6079,One year,90.15,55,0,DSL,4916.95
telco_6080,6080,Month-to-month,54.1,25,0,DSL,1373.0
telco_6081,6081,Month-to-month,29.7,1,1,DSL,29.7
telco_6082,6082,Month-to-month,49.8,1,0,DSL,49.8
telco_6083,6083,Month-to-month,101.1,59,1,Fiber optic,6039.9
telco_6084,6084,Two year,24.4,64,0,No,1548.65
telco_6085,6085,Month-to-month,95.0,36,0,Fiber optic,3440.25
telco_6086,6086,Month-to-month,50.65,3,1,DSL,151.3
telco_6087,6087,Two year,69.9,61,0,DSL,4226.7
telco_6088,6088,One year,39.95,26,0,DSL,1023.75
telco_6089,6089,Month-to-month,55.4,1,1,DSL,55.4
telco_6090,6090,Month-to-month,90.6,1,1,Fiber optic,90.6
telco_6091,6091,Two year,103.25,68,0,Fiber optic,7074.4
telco_6092,6092,Month-to-month,86.85,2,1,Fiber optic,156.35
telco_6093,6093,Two year,94.25,72,0,Fiber optic,6849.75
telco_6094,6094,Two year,47.05,71,0,DSL,3263.6
telco_6095,6095,Two year,20.55,57,0,No,1252.85
telco_6096,6096,Month-to-month,19.65,4,0,No,67.55
telco_6097,6097,Month-to-month,70.2,1,0,Fiber optic,70.2
telco_6098,6098,Two year,81.0,72,0,DSL,5750.0
telco_6099,6099,One year,75.9,21,0,DSL,1549.75
telco_6100,6100,Two year,24.7,71,0,No,1810.55
telco_6101,6101,Month-to-month,99.05,29,1,Fiber optic,2952.85
telco_6102,6102,Two year,110.25,69,0,Fiber optic,7467.55
telco_6103,6103,Two year,85.0,64,0,DSL,5484.4
telco_6104,6104,Month-to-month,19.75,16,0,No,294.9
telco_6105,6105,One year,23.9,4,0,No,97.5
telco_6106,6106,One year,111.25,52,1,Fiber optic,5916.45
telco_6107,6107,Month-to-month,55.1,2,1,DSL,113.35
telco_6108,6108,Month-to-month,19.95,1,0,No,19.95
telco_6109,6109,Month-to-month,25.15,18,0,DSL,476.8
telco_6110,6110,Month-to-month,54.15,2,0,DSL,101.65
telco_6111,6111,Month-to-month,59.8,19,0,DSL,1130.85
telco_6112,6112,Month-to-month,83.85,40,0,Fiber optic,3532.25
telco_6113,6113,One year,104.9,66,0,Fiber optic,6891.45
telco_6114,6114,Month-to-month,75.3,21,0,Fiber optic,1570.7
telco_6115,6115,Month-to-month,66.65,8,0,DSL,520.95
telco_6116,6116,Two year,109.5,72,0,Fiber optic,7854.9
telco_6117,6117,One year,73.85,48,0,DSL,3581.4
telco_6118,6118,Two year,19.3,69,0,No,1447.9
telco_6119,6119,Two year,118.2,72,0,Fiber optic,8547.15
telco_6120,6120,One year,51.45,14,0,DSL,727.85
telco_6121,6121,Month-to-month,59.45,6,0,DSL,357.6
telco_6122,6122,Two year,19.5,8,0,No,159.35
telco_6123,6123,One year,19.55,17,0,No,280.85
telco_6124,6124,One year,93.55,65,0,Fiber optic,6069.25
telco_6125,6125,One year,59.3,57,0,DSL,3274.35
telco_6126,6126,Month-to-month,102.25,13,1,Fiber optic,1359.0
telco_6127,6127,Month-to-month,95.9,19,1,Fiber optic,1777.9
telco_6128,6128,One year,109.8,56,0,Fiber optic,6109.65
telco_6129,6129,Month-to-month,78.1,14,0,Fiber optic,1122.4
telco_6130,6130,Month-to-month,39.9,52,0,DSL,2020.9
telco_6131,6131,Two year,64.9,58,0,DSL,3795.45
telco_6132,6132,Month-to-month,95.05,47,1,Fiber optic,4504.55
telco_6133,6133,Month-to-month,53.4,67,0,DSL,3579.15
telco_6134,6134,Month-to-month,24.9,2,0,DSL,49.7
telco_6135,6135,Month-to-month,44.7,6,0,DSL,276.5
telco_6136,6136,Two year,114.0,71,0,Fiber optic,8175.9
telco_6137,6137,Two year,20.25,46,0,No,890.35
telco_6138,6138,Month-to-month,53.85,5,1,DSL,259.8
telco_6139,6139,Month-to-month,83.85,67,0,Fiber optic,5588.8
telco_6140,6140,Month-to-month,20.2,3,0,No,50.6
telco_6141,6141,Month-to-month,19.95,3,0,No,58.0
telco_6142,6142,Month-to-month,104.2,52,1,Fiber optic,5568.35
telco_6143,6143,Month-to-month,50.25,42,1,DSL,2203.65
telco_6144,6144,One year,20.35,50,0,No,938.95
telco_6145,6145,Month-to-month,90.0,23,0,Fiber optic,2024.1
telco_6146,6146,Two year,54.2,67,0,DSL,3623.95
telco_6147,6147,Month-to-month,99.5,25,1,Fiber optic,2369.05
telco_6148,6148,One year,99.1,39,0,Fiber optic,3877.95
telco_6149,6149,Two year,66.9,69,0,DSL,4577.9
telco_6150,6150,One year,25.85,1,0,DSL,25.85
telco_6151,6151,Month-to-month,91.05,32,0,Fiber optic,2871.5
telco_6152,6152,Month-to-month,71.0,9,1,Fiber optic,672.55
telco_6153,6153,Month-to-month,93.2,16,1,Fiber optic,1573.7
telco_6154,6154,Two year,20.95,60,0,No,1270.55
telco_6155,6155,Two year,109.2,72,0,Fiber optic,7711.45
telco_6156,6156,Month-to-month,19.35,5,1,No,126.05
telco_6157,6157,Month-to-month,85.8,26,0,Fiber optic,2193.65
telco_6158,6158,Month-to-month,19.85,3,1,No,64.55
telco_6159,6159,Month-to-month,19.65,2,0,No,31.2
telco_6160,6160,One year,20.5,2,0,No,38.25
telco_6161,6161,One year,89.65,36,0,DSL,3348.1
telco_6162,6162,Month-to-month,74.35,7,0,Fiber optic,533.6
telco_6163,6163,Two year,49.45,60,0,DSL,2907.55
telco_6164,6164,Month-to-month,89.1,19,0,Fiber optic,1620.8
telco_6165,6165,Two year,75.15,45,0,DSL,3480.35
telco_6166,6166,Month-to-month,70.65,4,0,Fiber optic,293.85
telco_6167,6167,Month-to-month,104.2,31,1,Fiber optic,3243.45
telco_6168,6168,Month-to-month,90.05,47,0,Fiber optic,4137.2
telco_6169,6169,Month-to-month,79.25,1,1,Fiber optic,79.25
telco_6170,6170,Month-to-month,44.9,1,1,DSL,44.9
telco_6171,6171,Month-to-month,19.4,1,0,No,19.4
telco_6172,6172,Month-to-month,88.75,59,0,Fiber optic,5348.65
telco_6173,6173,Month-to-month,70.1,10,1,Fiber optic,659.65
telco_6174,6174,Month-to-month,91.0,35,0,Fiber optic,3180.5
telco_6175,6175,Month-to-month,29.65,4,1,DSL,118.5
telco_6176,6176,One year,90.8,32,0,Fiber optic,3023.85
telco_6177,6177,Month-to-month,77.85,43,1,Fiber optic,3365.85
