user_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,internet_service,monthly_charges,total_charges,churn,contract,payment_method
6190,Male,0,Yes,Yes,72,Yes,DSL,91.95,6614.9,0,Two year,Credit card (automatic)
6191,Male,0,No,No,1,Yes,Fiber optic,80.5,80.5,1,Month-to-month,Electronic check
6192,Female,1,No,No,42,Yes,DSL,55.65,2421.75,0,Month-to-month,Electronic check
6193,Female,1,No,No,18,Yes,Fiber optic,74.7,1294.6,0,Month-to-month,Electronic check
6194,Female,0,No,Yes,13,Yes,Fiber optic,104.15,1299.1,0,One year,Credit card (automatic)
6195,Female,0,Yes,Yes,68,Yes,Fiber optic,83.65,5733.4,0,One year,Bank transfer (automatic)
6196,Male,0,No,No,4,Yes,Fiber optic,72.2,305.55,1,Month-to-month,Bank transfer (automatic)
6197,Male,0,No,No,69,Yes,Fiber optic,110.05,7430.75,0,Two year,Credit card (automatic)
6198,Male,0,No,No,17,Yes,DSL,51.5,900.5,1,Month-to-month,Mailed check
6199,Male,0,Yes,Yes,25,Yes,No,25.5,630.6,0,Two year,Credit card (automatic)
6200,Male,1,No,No,43,Yes,Fiber optic,89.55,3856.75,1,Month-to-month,Mailed check
6201,Female,0,Yes,Yes,59,Yes,No,19.5,1222.65,0,Two year,Credit card (automatic)
6202,Female,1,No,No,5,Yes,Fiber optic,80.7,374.8,0,Month-to-month,Electronic check
6203,Male,0,Yes,Yes,21,Yes,DSL,77.5,1625.0,1,One year,Mailed check
6204,Female,0,Yes,Yes,69,Yes,Fiber optic,105.1,7234.8,0,One year,Credit card (automatic)
6205,Male,0,No,No,13,No,DSL,25.15,331.85,0,Month-to-month,Bank transfer (automatic)
6206,Male,0,Yes,No,42,Yes,Fiber optic,95.25,3959.35,1,Month-to-month,Bank transfer (automatic)
6207,Male,0,Yes,No,52,Yes,Fiber optic,95.65,5088.4,0,Month-to-month,Credit card (automatic)
6208,Male,1,No,No,46,Yes,Fiber optic,85.0,3969.4,1,Month-to-month,Electronic check
6209,Male,0,Yes,No,61,Yes,DSL,80.8,4860.85,0,Two year,Bank transfer (automatic)
6210,Male,0,No,No,29,No,DSL,24.85,788.05,0,One year,Mailed check
6211,Female,0,No,Yes,25,Yes,DSL,54.75,1266.35,0,One year,Credit card (automatic)
6212,Female,0,Yes,Yes,5,Yes,Fiber optic,85.75,470.95,1,Month-to-month,Electronic check
6213,Male,0,No,No,15,No,DSL,50.75,688.2,0,One year,Electronic check
6214,Female,0,Yes,Yes,19,Yes,No,20.15,387.7,0,Two year,Mailed check
6215,Male,0,No,No,44,Yes,No,20.05,845.25,0,Two year,Mailed check
6216,Female,1,No,No,6,Yes,Fiber optic,98.25,560.6,1,Month-to-month,Electronic check
6217,Male,0,Yes,Yes,58,Yes,DSL,71.6,4230.25,0,Two year,Credit card (automatic)
6218,Male,0,Yes,Yes,62,Yes,Fiber optic,81.45,4983.05,0,One year,Credit card (automatic)
6219,Female,0,Yes,Yes,70,No,DSL,58.4,4113.15,0,One year,Bank transfer (automatic)
6220,Female,1,No,No,1,No,DSL,25.7,25.7,1,Month-to-month,Mailed check
6221,Male,0,Yes,Yes,10,No,DSL,53.7,521.0,0,Two year,Credit card (automatic)
6222,Male,0,No,No,26,Yes,No,19.6,471.85,0,One year,Bank transfer (automatic)
6223,Male,0,No,No,66,Yes,Fiber optic,89.4,5976.9,0,Month-to-month,Credit card (automatic)
6224,Female,0,Yes,Yes,7,Yes,Fiber optic,69.0,506.9,1,Month-to-month,Electronic check
6225,Male,0,Yes,Yes,51,Yes,Fiber optic,84.2,4299.75,0,One year,Bank transfer (automatic)
6226,Male,0,Yes,Yes,72,Yes,Fiber optic,106.1,7548.6,0,Two year,Credit card (automatic)
6227,Male,0,No,No,65,Yes,No,25.75,1654.75,0,Two year,Mailed check
6228,Male,0,No,No,2,Yes,DSL,46.05,80.35,1,Month-to-month,Bank transfer (automatic)
6229,Male,0,No,Yes,70,Yes,DSL,64.95,4551.5,0,One year,Bank transfer (automatic)
6230,Male,0,Yes,No,72,Yes,DSL,85.45,6227.5,0,Two year,Credit card (automatic)
6231,Female,0,Yes,Yes,1,Yes,No,20.05,20.05,0,Month-to-month,Mailed check
6232,Female,1,Yes,No,1,Yes,Fiber optic,76.4,76.4,1,Month-to-month,Mailed check
6233,Female,0,No,No,5,Yes,Fiber optic,100.5,514.0,1,Month-to-month,Electronic check
6234,Male,0,No,No,3,Yes,No,20.7,57.5,0,Month-to-month,Mailed check
6235,Male,0,No,No,58,Yes,No,25.3,1474.35,0,Two year,Credit card (automatic)
6236,Male,1,Yes,Yes,22,No,DSL,40.05,880.2,1,Month-to-month,Mailed check
6237,Male,1,Yes,No,33,Yes,Fiber optic,100.6,3270.25,0,Month-to-month,Bank transfer (automatic)
6238,Male,0,No,No,1,Yes,Fiber optic,69.95,69.95,1,Month-to-month,Electronic check
6239,Male,1,Yes,No,54,Yes,Fiber optic,74.0,3919.15,0,Month-to-month,Bank transfer (automatic)
6240,Male,0,Yes,No,72,Yes,Fiber optic,99.4,7285.7,0,Two year,Electronic check
6241,Male,0,No,Yes,1,Yes,Fiber optic,93.3,93.3,1,Month-to-month,Electronic check
6242,Male,0,No,No,3,Yes,DSL,49.15,169.05,1,Month-to-month,Electronic check
6243,Female,0,Yes,Yes,72,Yes,Fiber optic,107.45,7658.3,0,Two year,Credit card (automatic)
6244,Female,0,Yes,Yes,72,Yes,DSL,83.6,5959.3,0,Two year,Credit card (automatic)
6245,Male,1,Yes,No,54,Yes,Fiber optic,99.05,5295.7,0,Month-to-month,Credit card (automatic)
6246,Female,0,Yes,No,59,Yes,DSL,80.1,4693.2,0,One year,Electronic check
6247,Male,0,No,No,54,Yes,DSL,65.3,3512.9,0,Two year,Bank transfer (automatic)
6248,Male,0,No,No,60,Yes,Fiber optic,89.55,5231.2,0,Two year,Electronic check
6249,Female,0,Yes,No,60,No,DSL,60.8,3603.45,0,Two year,Credit card (automatic)
6250,Male,0,No,No,3,Yes,Fiber optic,74.5,217.45,0,Month-to-month,Electronic check
6251,Female,0,Yes,No,69,Yes,Fiber optic,99.15,6875.35,0,Two year,Bank transfer (automatic)
6252,Female,0,Yes,Yes,1,Yes,No,19.25,19.25,0,Month-to-month,Electronic check
6253,Male,0,Yes,Yes,50,No,DSL,39.45,2021.35,0,Month-to-month,Credit card (automatic)
6254,Female,0,No,No,56,No,DSL,44.85,2564.95,0,Month-to-month,Credit card (automatic)
6255,Female,0,Yes,No,60,Yes,Fiber optic,97.2,5611.75,0,Two year,Electronic check
6256,Male,1,Yes,No,69,Yes,Fiber optic,110.55,7610.1,0,One year,Mailed check
6257,Female,0,No,No,1,No,DSL,35.05,35.05,1,Month-to-month,Mailed check
6258,Female,1,No,No,1,Yes,Fiber optic,73.0,73.0,1,Month-to-month,Electronic check
6259,Female,0,Yes,No,3,Yes,No,19.9,45.75,0,Month-to-month,Mailed check
6260,Male,0,Yes,Yes,60,Yes,DSL,76.95,4543.95,0,Two year,Bank transfer (automatic)
6261,Female,0,No,No,13,No,DSL,35.4,450.4,0,Two year,Mailed check
6262,Male,0,Yes,Yes,62,Yes,No,20.45,1297.35,0,Two year,Bank transfer (automatic)
6263,Female,0,No,No,45,Yes,Fiber optic,96.75,4442.75,0,One year,Bank transfer (automatic)
6264,Female,0,No,No,25,No,DSL,54.2,1423.15,0,One year,Electronic check
6265,Male,0,No,No,44,Yes,Fiber optic,100.1,4378.35,0,Two year,Bank transfer (automatic)
6266,Female,0,No,No,2,Yes,DSL,45.25,74.2,0,Month-to-month,Mailed check
6267,Male,1,No,No,33,Yes,Fiber optic,83.85,2716.3,1,Month-to-month,Credit card (automatic)
6268,Female,0,No,No,1,Yes,Fiber optic,70.1,70.1,1,Month-to-month,Electronic check
6269,Female,0,No,No,22,Yes,No,20.85,450.65,0,One year,Bank transfer (automatic)
6270,Female,0,No,No,35,No,DSL,33.45,1175.85,0,Month-to-month,Mailed check
6271,Female,0,Yes,Yes,29,Yes,No,20.2,558.8,0,Two year,Mailed check
6272,Male,1,Yes,No,27,Yes,Fiber optic,85.9,2220.1,0,One year,Electronic check
6273,Male,0,No,Yes,54,Yes,DSL,61.0,3283.05,0,One year,Electronic check
6274,Female,1,No,No,2,Yes,Fiber optic,70.65,142.35,1,Month-to-month,Electronic check
6275,Male,0,No,No,57,Yes,Fiber optic,86.9,4939.25,0,One year,Electronic check
6276,Male,0,No,No,62,Yes,DSL,69.4,4237.5,0,Two year,Bank transfer (automatic)
6277,Female,0,Yes,Yes,15,Yes,No,20.35,335.95,0,One year,Credit card (automatic)
6278,Male,0,No,No,2,Yes,No,20.35,33.2,1,Month-to-month,Mailed check
6279,Female,0,Yes,No,70,Yes,Fiber optic,104.3,7188.5,0,Two year,Bank transfer (automatic)
6280,Female,0,Yes,Yes,21,Yes,DSL,44.95,926.25,0,Month-to-month,Electronic check
6281,Female,0,No,Yes,23,Yes,DSL,49.45,1119.35,0,One year,Electronic check
6282,Male,0,No,No,6,Yes,No,20.6,116.6,0,One year,Mailed check
6283,Male,0,Yes,Yes,4,Yes,No,19.55,68.8,0,Two year,Credit card (automatic)
6284,Female,0,No,No,3,Yes,Fiber optic,99.0,287.4,1,Month-to-month,Credit card (automatic)
6285,Female,0,No,No,23,Yes,Fiber optic,93.5,2341.55,0,Month-to-month,Electronic check
6286,Male,0,No,No,26,No,DSL,54.55,1362.85,0,One year,Credit card (automatic)
6287,Female,0,No,Yes,8,Yes,No,20.05,163.6,0,Month-to-month,Mailed check
6288,Male,0,No,No,26,Yes,Fiber optic,83.95,2254.2,1,Month-to-month,Electronic check
6289,Male,0,No,No,2,Yes,Fiber optic,79.45,145.15,0,Month-to-month,Electronic check
6290,Male,0,No,No,67,Yes,Fiber optic,116.2,7752.3,1,Two year,Credit card (automatic)
6291,Female,0,Yes,No,71,Yes,Fiber optic,93.7,6585.35,1,Two year,Bank transfer (automatic)
6292,Female,0,No,No,59,Yes,DSL,79.85,4786.1,0,One year,Credit card (automatic)
6293,Male,0,Yes,Yes,39,Yes,Fiber optic,100.0,3835.55,0,One year,Electronic check
6294,Male,0,No,Yes,21,Yes,No,19.6,397.0,0,Two year,Mailed check
6295,Male,0,No,No,1,Yes,No,19.7,19.7,1,Month-to-month,Mailed check
6296,Female,0,Yes,Yes,48,Yes,No,20.2,1027.25,0,Two year,Bank transfer (automatic)
6297,Female,1,Yes,No,31,No,DSL,50.4,1580.1,0,One year,Credit card (automatic)
6298,Female,0,Yes,Yes,64,Yes,Fiber optic,113.35,7222.75,0,One year,Electronic check
6299,Male,0,Yes,Yes,46,Yes,Fiber optic,80.0,3769.7,0,Month-to-month,Bank transfer (automatic)
6300,Female,0,No,No,52,Yes,DSL,80.95,4233.95,0,Two year,Bank transfer (automatic)
6301,Female,0,Yes,Yes,67,Yes,No,24.9,1680.25,0,Two year,Mailed check
6302,Female,1,No,No,67,Yes,DSL,54.9,3725.5,0,Month-to-month,Electronic check
6303,Female,0,No,No,5,Yes,Fiber optic,75.55,413.65,1,Month-to-month,Electronic check
6304,Female,0,Yes,No,71,Yes,Fiber optic,109.25,7707.7,0,Two year,Electronic check
6305,Female,0,No,No,9,Yes,Fiber optic,77.65,714.15,1,Month-to-month,Bank transfer (automatic)
6306,Female,1,No,No,26,Yes,Fiber optic,95.0,2497.2,1,Month-to-month,Electronic check
6307,Male,0,No,No,71,Yes,Fiber optic,116.3,8309.55,0,One year,Bank transfer (automatic)
6308,Female,0,No,No,32,Yes,No,19.9,601.55,0,Month-to-month,Bank transfer (automatic)
6309,Female,0,No,No,2,Yes,Fiber optic,70.35,139.25,0,Month-to-month,Electronic check
6310,Female,0,Yes,No,71,Yes,No,25.6,1888.25,0,Two year,Credit card (automatic)
6311,Female,0,No,No,60,No,DSL,44.45,2773.9,0,One year,Electronic check
6312,Female,1,No,No,55,Yes,Fiber optic,100.15,5409.75,0,One year,Electronic check
6313,Male,0,No,No,54,Yes,Fiber optic,105.4,5643.4,1,One year,Credit card (automatic)
6314,Male,0,No,No,2,Yes,Fiber optic,95.85,197.7,1,Month-to-month,Electronic check
6315,Female,0,No,No,6,Yes,Fiber optic,73.85,401.3,0,Month-to-month,Mailed check
6316,Female,0,Yes,Yes,48,Yes,DSL,70.1,3238.4,0,Two year,Credit card (automatic)
6317,Male,0,Yes,Yes,63,Yes,No,25.25,1573.05,0,Two year,Mailed check
6318,Male,0,No,No,1,Yes,Fiber optic,79.15,79.15,1,Month-to-month,Electronic check
6319,Male,0,No,Yes,12,Yes,No,21.05,235.8,0,Month-to-month,Credit card (automatic)
6320,Male,1,Yes,No,54,No,DSL,24.95,1364.75,0,Month-to-month,Bank transfer (automatic)
6321,Female,0,Yes,Yes,30,Yes,DSL,64.5,1985.15,0,One year,Electronic check
6322,Female,0,Yes,No,30,Yes,No,19.65,655.85,1,Month-to-month,Bank transfer (automatic)
6323,Female,0,No,No,4,Yes,Fiber optic,79.0,303.15,1,Month-to-month,Electronic check
6324,Female,0,No,No,40,Yes,Fiber optic,105.95,4335.2,0,One year,Credit card (automatic)
6325,Female,0,Yes,Yes,9,Yes,Fiber optic,75.85,647.5,0,Month-to-month,Electronic check
6326,Female,0,Yes,Yes,17,Yes,Fiber optic,91.85,1574.45,1,Month-to-month,Electronic check
6327,Female,0,No,No,62,No,DSL,43.6,2748.7,0,Two year,Credit card (automatic)
6328,Male,0,No,No,28,Yes,Fiber optic,91.25,2483.65,0,One year,Bank transfer (automatic)
6329,Female,0,No,No,70,Yes,DSL,89.75,6367.2,0,Two year,Credit card (automatic)
6330,Female,0,No,No,46,Yes,Fiber optic,104.4,4904.2,0,Two year,Bank transfer (automatic)
6331,Female,0,Yes,No,23,Yes,Fiber optic,90.15,2044.95,0,Month-to-month,Mailed check
6332,Male,0,Yes,Yes,47,No,DSL,40.3,1794.8,0,One year,Electronic check
6333,Male,0,Yes,Yes,68,Yes,Fiber optic,105.25,7173.15,0,Two year,Bank transfer (automatic)
6334,Female,1,No,No,60,Yes,Fiber optic,106.0,6441.4,1,One year,Electronic check
6335,Female,0,No,Yes,67,Yes,Fiber optic,104.0,7039.05,0,Two year,Electronic check
6336,Female,0,No,No,14,Yes,DSL,69.65,921.4,0,Month-to-month,Electronic check
6337,Male,0,Yes,Yes,57,Yes,Fiber optic,74.3,4018.35,0,Month-to-month,Electronic check
6338,Female,0,Yes,Yes,55,Yes,Fiber optic,100.9,5448.6,0,One year,Mailed check
6339,Male,0,No,No,1,Yes,No,20.25,20.25,0,Month-to-month,Mailed check
6340,Male,0,No,Yes,1,Yes,DSL,49.9,49.9,1,Month-to-month,Mailed check
6341,Male,0,No,No,23,Yes,Fiber optic,96.9,2085.45,0,Month-to-month,Credit card (automatic)
6342,Female,0,No,No,13,Yes,Fiber optic,100.35,1358.85,1,Month-to-month,Electronic check
6343,Male,0,Yes,No,47,Yes,Fiber optic,104.1,5135.15,0,Month-to-month,Electronic check
6344,Male,0,No,No,38,Yes,No,20.1,730.1,0,One year,Mailed check
6345,Female,1,Yes,No,38,Yes,Fiber optic,74.95,2869.85,1,Month-to-month,Bank transfer (automatic)
6346,Female,1,No,No,2,Yes,DSL,56.55,118.25,0,Month-to-month,Credit card (automatic)
6347,Male,1,Yes,Yes,1,Yes,DSL,49.25,49.25,1,Month-to-month,Credit card (automatic)
6348,Male,0,Yes,No,15,Yes,Fiber optic,68.6,1108.6,0,Month-to-month,Bank transfer (automatic)
6349,Female,0,No,No,26,Yes,Fiber optic,69.05,1815.65,0,Month-to-month,Credit card (automatic)
6350,Female,0,Yes,Yes,35,Yes,No,19.7,730.4,0,Two year,Credit card (automatic)
6351,Male,0,No,Yes,3,Yes,No,20.05,75.45,0,Month-to-month,Mailed check
6352,Male,0,Yes,Yes,50,Yes,Fiber optic,103.7,5071.05,1,Month-to-month,Electronic check
6353,Male,0,Yes,No,42,Yes,Fiber optic,94.4,4014.6,0,Month-to-month,Electronic check
6354,Male,0,Yes,No,10,Yes,DSL,54.95,568.85,0,Month-to-month,Credit card (automatic)
6355,Female,0,Yes,No,61,Yes,Fiber optic,93.7,5860.7,0,One year,Bank transfer (automatic)
6356,Female,0,No,No,68,Yes,Fiber optic,110.25,7279.35,0,Two year,Credit card (automatic)
6357,Male,0,No,No,10,Yes,Fiber optic,98.9,1064.95,0,One year,Electronic check
6358,Male,0,Yes,No,65,Yes,Fiber optic,89.75,5769.6,1,One year,Electronic check
6359,Female,0,Yes,Yes,72,Yes,DSL,80.45,5886.85,0,Two year,Bank transfer (automatic)
6360,Male,0,Yes,Yes,55,Yes,Fiber optic,79.4,4238.45,0,Month-to-month,Electronic check
6361,Female,0,No,No,1,Yes,No,20.3,20.3,1,Month-to-month,Mailed check
6362,Female,0,No,No,7,Yes,DSL,62.8,418.3,0,Month-to-month,Bank transfer (automatic)
6363,Female,0,No,No,2,Yes,Fiber optic,74.9,136.05,0,Month-to-month,Mailed check
6364,Female,0,No,No,9,Yes,Fiber optic,74.85,708.2,0,Month-to-month,Electronic check
6365,Male,0,No,Yes,27,Yes,No,25.85,788.55,0,Two year,Credit card (automatic)
6366,Male,1,Yes,No,7,Yes,Fiber optic,101.95,700.85,1,Month-to-month,Electronic check
6367,Female,0,Yes,No,64,Yes,DSL,68.3,4378.8,0,Two year,Mailed check
6368,Male,0,No,No,70,No,DSL,48.4,3442.8,0,Two year,Bank transfer (automatic)
6369,Male,1,No,No,2,Yes,Fiber optic,94.0,181.7,1,Month-to-month,Electronic check
6370,Male,1,No,No,67,Yes,Fiber optic,105.05,7171.7,0,Two year,Electronic check
6371,Female,0,No,No,45,Yes,Fiber optic,89.3,4016.85,1,Month-to-month,Credit card (automatic)
6372,Female,0,No,No,24,Yes,No,25.15,553.0,0,Two year,Credit card (automatic)
6373,Male,0,Yes,Yes,4,Yes,No,19.5,96.85,0,Two year,Credit card (automatic)
6374,Male,0,Yes,Yes,44,Yes,Fiber optic,92.95,4122.9,0,Month-to-month,Bank transfer (automatic)
6375,Female,0,Yes,Yes,72,Yes,No,20.7,1482.3,0,Two year,Mailed check
6376,Female,0,No,No,1,Yes,Fiber optic,74.3,74.3,1,Month-to-month,Credit card (automatic)
6377,Male,0,No,No,66,Yes,No,19.35,1240.8,0,Two year,Bank transfer (automatic)
6378,Male,0,No,No,1,No,DSL,44.65,44.65,1,Month-to-month,Mailed check
6379,Male,0,Yes,Yes,13,Yes,Fiber optic,84.05,1095.3,1,Month-to-month,Electronic check
6380,Male,0,No,No,10,Yes,Fiber optic,80.7,788.8,1,Month-to-month,Bank transfer (automatic)
6381,Male,1,Yes,No,65,Yes,Fiber optic,104.35,6578.55,0,Month-to-month,Electronic check
6382,Male,0,No,Yes,1,Yes,No,19.55,19.55,0,Month-to-month,Mailed check
6383,Male,0,Yes,Yes,38,Yes,DSL,74.05,2802.3,0,One year,Electronic check
6384,Male,0,No,Yes,23,No,DSL,40.1,857.75,0,Two year,Mailed check
6385,Female,0,Yes,No,10,Yes,No,20.1,184.4,0,One year,Mailed check
6386,Male,0,No,Yes,4,Yes,Fiber optic,101.7,364.55,1,Month-to-month,Electronic check
6387,Male,0,Yes,Yes,72,Yes,DSL,83.55,6093.3,0,Two year,Credit card (automatic)
6388,Female,0,Yes,No,35,Yes,DSL,56.85,1861.1,0,Month-to-month,Electronic check
6389,Female,0,No,No,1,Yes,No,20.4,20.4,1,Month-to-month,Mailed check
6390,Female,0,Yes,Yes,58,Yes,No,19.55,1079.65,0,Two year,Credit card (automatic)
6391,Male,0,Yes,Yes,70,Yes,Fiber optic,106.15,7475.1,0,One year,Electronic check
6392,Male,0,Yes,Yes,38,Yes,DSL,78.95,2862.55,0,One year,Credit card (automatic)
6393,Female,0,Yes,Yes,60,No,DSL,49.75,3069.45,0,Month-to-month,Electronic check
6394,Male,0,No,No,26,Yes,Fiber optic,92.4,2349.8,0,Month-to-month,Credit card (automatic)
6395,Female,0,No,No,8,Yes,DSL,58.2,469.25,0,One year,Bank transfer (automatic)
6396,Male,0,Yes,Yes,41,Yes,Fiber optic,102.6,4213.35,1,One year,Electronic check
6397,Female,1,Yes,No,36,Yes,Fiber optic,91.95,3301.05,0,Month-to-month,Credit card (automatic)
6398,Male,1,No,No,54,Yes,DSL,65.25,3529.95,0,One year,Bank transfer (automatic)
6399,Male,0,Yes,Yes,71,Yes,Fiber optic,106.0,7723.7,1,Two year,Bank transfer (automatic)
6400,Female,0,No,No,55,Yes,Fiber optic,73.1,4144.9,0,Month-to-month,Electronic check
6401,Female,0,No,No,72,Yes,DSL,59.75,4265.0,0,Two year,Bank transfer (automatic)
6402,Female,0,No,Yes,3,Yes,DSL,55.1,154.65,1,Month-to-month,Mailed check
6403,Female,0,Yes,Yes,54,Yes,DSL,59.8,3246.45,0,Two year,Bank transfer (automatic)
6404,Male,0,Yes,Yes,72,Yes,Fiber optic,116.6,8337.45,0,Two year,Bank transfer (automatic)
6405,Male,0,No,No,52,Yes,Fiber optic,109.3,5731.4,0,Two year,Electronic check
6406,Female,1,No,No,60,Yes,Fiber optic,101.4,6176.6,0,One year,Bank transfer (automatic)
6407,Female,0,No,No,39,No,DSL,50.65,1905.4,0,Month-to-month,Credit card (automatic)
6408,Female,0,No,No,15,Yes,DSL,56.15,931.9,0,One year,Mailed check
6409,Male,0,No,No,69,Yes,Fiber optic,106.5,7348.8,1,Two year,Bank transfer (automatic)
6410,Male,0,Yes,Yes,43,Yes,No,19.2,776.25,0,One year,Mailed check
6411,Female,1,No,No,63,Yes,DSL,83.0,5243.05,0,One year,Bank transfer (automatic)
6412,Male,1,Yes,No,2,Yes,Fiber optic,70.1,141.65,0,Month-to-month,Electronic check
6413,Female,0,Yes,Yes,72,Yes,Fiber optic,108.3,7679.65,0,Two year,Bank transfer (automatic)
6414,Female,0,Yes,Yes,32,Yes,Fiber optic,91.05,2954.5,1,Month-to-month,Bank transfer (automatic)
6415,Male,0,Yes,Yes,40,Yes,No,25.25,1006.9,0,Two year,Credit card (automatic)
6416,Female,0,Yes,No,58,No,DSL,45.35,2540.1,0,One year,Electronic check
6417,Male,0,No,No,67,No,DSL,43.9,3097.2,0,Two year,Electronic check
6418,Female,1,Yes,No,51,Yes,Fiber optic,77.5,3807.35,1,Month-to-month,Electronic check
6419,Male,0,Yes,No,31,Yes,DSL,79.3,2484.0,0,One year,Mailed check
6420,Male,1,Yes,No,69,Yes,Fiber optic,84.9,5785.65,0,Month-to-month,Credit card (automatic)
6421,Male,0,Yes,No,32,Yes,Fiber optic,79.25,2619.15,0,One year,Electronic check
6422,Female,0,No,No,21,Yes,DSL,71.05,1524.85,0,Two year,Credit card (automatic)
6423,Male,0,No,No,52,Yes,DSL,53.75,2790.65,0,One year,Electronic check
6424,Female,0,Yes,Yes,72,Yes,No,24.25,1784.5,0,Two year,Credit card (automatic)
6425,Female,0,Yes,No,72,No,DSL,54.2,3937.45,1,Two year,Electronic check
6426,Male,0,Yes,Yes,52,No,DSL,44.25,2276.1,0,One year,Bank transfer (automatic)
6427,Female,0,No,No,41,Yes,DSL,50.05,2029.05,0,One year,Bank transfer (automatic)
6428,Male,0,No,No,41,Yes,No,20.15,802.35,0,Two year,Mailed check
6429,Female,0,No,No,6,Yes,Fiber optic,69.25,418.4,1,Month-to-month,Mailed check
6430,Male,0,Yes,Yes,67,Yes,DSL,69.35,4653.25,0,One year,Credit card (automatic)
6431,Female,0,Yes,Yes,16,Yes,No,19.35,275.9,0,Month-to-month,Mailed check
6432,Male,0,No,No,17,Yes,No,19.15,343.45,0,Two year,Mailed check
6433,Male,0,Yes,No,35,Yes,DSL,61.0,2130.45,0,Month-to-month,Mailed check
6434,Female,0,Yes,Yes,58,Yes,No,20.5,1191.4,0,Two year,Credit card (automatic)
6435,Male,0,No,No,1,Yes,DSL,50.5,50.5,1,Month-to-month,Electronic check
6436,Male,0,Yes,Yes,52,No,DSL,50.2,2554.0,0,Two year,Mailed check
6437,Female,0,No,No,70,Yes,DSL,79.6,5589.45,0,Two year,Bank transfer (automatic)
6438,Female,0,Yes,Yes,19,Yes,No,24.9,467.7,0,Two year,Bank transfer (automatic)
6439,Male,1,No,No,1,Yes,Fiber optic,74.4,74.4,1,Month-to-month,Electronic check
6440,Female,0,Yes,Yes,35,Yes,Fiber optic,106.9,3756.45,0,Month-to-month,Electronic check
6441,Female,0,No,No,32,Yes,Fiber optic,101.35,3334.9,0,Month-to-month,Electronic check
6442,Female,0,Yes,Yes,17,Yes,DSL,55.35,920.5,0,Month-to-month,Credit card (automatic)
6443,Female,0,Yes,Yes,67,Yes,DSL,50.55,3431.75,0,One year,Credit card (automatic)
6444,Female,0,No,No,9,Yes,No,19.5,150.35,0,Month-to-month,Bank transfer (automatic)
6445,Male,0,No,Yes,31,Yes,DSL,79.45,2587.7,1,One year,Mailed check
6446,Male,0,No,No,4,Yes,Fiber optic,90.65,367.95,0,Month-to-month,Electronic check
6447,Male,1,Yes,Yes,58,Yes,Fiber optic,89.85,5125.75,0,One year,Bank transfer (automatic)
6448,Male,0,No,No,60,Yes,DSL,79.0,4801.1,0,One year,Mailed check
6449,Male,0,No,No,58,Yes,Fiber optic,104.65,6219.6,1,One year,Electronic check
6450,Male,0,No,No,1,Yes,No,19.55,19.55,0,Month-to-month,Mailed check
6451,Female,0,Yes,Yes,27,Yes,No,19.9,550.1,0,Two year,Mailed check
6452,Male,1,Yes,Yes,66,Yes,Fiber optic,116.25,7862.25,0,One year,Electronic check
6453,Male,0,No,No,15,Yes,Fiber optic,87.75,1242.2,0,Month-to-month,Bank transfer (automatic)
6454,Male,1,Yes,No,47,Yes,Fiber optic,100.05,4871.05,1,Month-to-month,Electronic check
6455,Female,0,No,No,41,Yes,Fiber optic,81.3,3190.65,0,Month-to-month,Credit card (automatic)
6456,Male,0,Yes,No,59,No,DSL,44.3,2666.75,0,Month-to-month,Electronic check
